# dataset=strongs/glosses; lang=por; source=strongs_gloss(lexicon)+llm_strongs_glosses(llm); license=see resources/strongs/README.md; date=2026-06-20
strong	lemma	gloss	methods	sources
H5088	נֶדֶר	voto	lexicon	ubs-dict
H5089	נֹהַּ	preeminência	lexicon	ubs-dict
H5090	נָהַג	levar	lexicon	ubs-dict
H5091	נָהָה	lamentar	lexicon	ubs-dict
H5092	נְהִי	lamentação	lexicon	ubs-dict
H5095	נָהַל	ir aos poucos	lexicon	ubs-dict
H5096	נַהֲלָל	Naalal	lexicon	ubs-dict
H5096	נַהֲלָל	lugar de beber água	lexicon	ubs-dict
H5098	נָהַם	rugir	lexicon	ubs-dict
H5099	נַהַם	rugido	lexicon	ubs-dict
H5100	נְהָמָה	rugido	lexicon	ubs-dict
H5101	נָהַק	zurrar	lexicon	ubs-dict
H5102	נָהַר	acorrer	lexicon	ubs-dict
H5104	נָהָר	rio	lexicon	ubs-dict
H5105	נְהָרָה	luz (do dia)	lexicon	ubs-dict
H5106	נוּא	proibir	lexicon	ubs-dict
H5107	נוּב	produzir	lexicon	ubs-dict
H5108	נִיב	carne	lexicon	ubs-dict
H5109	נוֹבַי	Nebai	lexicon	ubs-dict
H5110	נוּד	balançar	lexicon	ubs-dict
H5112	נוֹד	vaguear	lexicon	ubs-dict
H5114	נוֹדָב	Nodabe	lexicon	ubs-dict
H5115	נָוָה	sobreviver	lexicon	ubs-dict
H5116	נָוֶה	morador/a	lexicon	ubs-dict
H5118	נוּחַ	descanso	lexicon	ubs-dict
H5119	נוֹחָה	Noá	lexicon	ubs-dict
H5120	נוּט	mover-se	lexicon	ubs-dict
H5121	נָוִית	Naiote	lexicon	ubs-dict
H5123	נוּם	dormir	lexicon	ubs-dict
H5124	נוּמָה	sonolência	lexicon	ubs-dict
H5125	נוּן	durar	lexicon	ubs-dict
H5126	נוּן	Num	lexicon	ubs-dict
H5127	נוּס	fugir	lexicon	ubs-dict
H5128	נוּעַ	mover	lexicon	ubs-dict
H5129	נוֹעַדְיָה	Noadias	lexicon	ubs-dict
H5130	נוּף	apresentar	lexicon	ubs-dict
H5131	נוֹף	altura	lexicon	ubs-dict
H5132	נוּץ	fugir	lexicon	ubs-dict
H5133	נוֹצָה	penas	lexicon	ubs-dict
H5136	נוּשׁ	ficar deseperado	lexicon	ubs-dict
H5137	נָזָה	respingar	lexicon	ubs-dict
H5138	נָזִיד	cozido	lexicon	ubs-dict
H5139	נָזִיר	separado	lexicon	ubs-dict
H5140	נָזַל	fluir	lexicon	ubs-dict
H5141	נֶזֶם	argola	lexicon	ubs-dict
H5143	נֵזֶק	dano	lexicon	ubs-dict
H5144	נָזַר	apartar-se	lexicon	ubs-dict
H5145	נֶזֶר	consagração	lexicon	ubs-dict
H5146	נֹחַ	Noé	lexicon	ubs-dict
H5147	נַחְבִּי	Nabi	lexicon	ubs-dict
H5148	נָחָה	conduzir	lexicon	ubs-dict
H5149	נְחוּם	Neum	lexicon	ubs-dict
H5150	נִחוּם	consolo	lexicon	ubs-dict
H5151	נַחוּם	Naum	lexicon	ubs-dict
H5152	נָחוֹר	Naor	lexicon	ubs-dict
H5153	נָחוּשׁ	bronze	lexicon	ubs-dict
H5154	נְחוּשָׁה	bronze	lexicon	ubs-dict
H5155	נְחִילָה	flautas	lexicon	ubs-dict
H5156	נְחִיר	narinas	lexicon	ubs-dict
H5157	נָחַל	obter	lexicon	ubs-dict
H5158	נַחַל	ribeiro	lexicon	ubs-dict
H5159	נַחֲלָה	herança	lexicon	ubs-dict
H5160	נַחֲלִיאֵל	Naaliel	lexicon	ubs-dict
H5161	נֶחֱלָמִי	de Neelão	lexicon	ubs-dict
H5162	נָחַם	confortar	lexicon	ubs-dict
H5163	נַחַם	Naã	lexicon	ubs-dict
H5164	נֹחַם	compaixão	lexicon	ubs-dict
H5165	נֶחָמָה	consolo	lexicon	ubs-dict
H5166	נְחֶמְיָה	Neemias	lexicon	ubs-dict
H5167	נַחֲמָנִי	Naamani	lexicon	ubs-dict
H5169	נָחַץ	ser urgente	lexicon	ubs-dict
H5170	נַחַר	bufar	lexicon	ubs-dict
H5170	נַחַר	resfolegar	lexicon	ubs-dict
H5171	נַחֲרַי	Naarai	lexicon	ubs-dict
H5172	נָחַשׁ	praticar adivinhação	lexicon	ubs-dict
H5173	נַחַשׁ	encantamento	lexicon	ubs-dict
H5175	נָחָשׁ	cobra	lexicon	ubs-dict
H5177	נַחְשׁוֹן	Naassom	lexicon	ubs-dict
H5178	נְחֹשֶׁת	cobre	lexicon	ubs-dict
H5179	נְחֻשְׁתָּא	Neusta	lexicon	ubs-dict
H5180	נְחֻשְׁתָּן	Neustã	lexicon	ubs-dict
H5181	נָחַת	descer	lexicon	ubs-dict
H5183	נַחַת	golpe	lexicon	ubs-dict
H5185	נָחֵת	confiança	lexicon	ubs-dict
H5186	נָטָה	estar inclinado	lexicon	ubs-dict
H5187	נְטִיל	pesar	lexicon	ubs-dict
H5188	נְטִיפָה	brinco	lexicon	ubs-dict
H5189	נְטִישָׁה	ramo	lexicon	ubs-dict
H5190	נָטַל	subir	lexicon	ubs-dict
H5192	נֵטֶל	pesado	lexicon	ubs-dict
H5193	נָטַע	plantar	lexicon	ubs-dict
H5194	נֶטַע	planta	lexicon	ubs-dict
H5195	נָטִיעַ	planta	lexicon	ubs-dict
H5196	נְטָעִים	Netaim	lexicon	ubs-dict
H5197	נָטַף	pingar	lexicon	ubs-dict
H5198	נָטָף	estoraque	lexicon	ubs-dict
H5198	נָטָף	gota de água	lexicon	ubs-dict
H5199	נְטֹפָה	Netofa	lexicon	ubs-dict
H5200	נְטֹפָתִי	de Netofa	lexicon	ubs-dict
H5201	נָטַר	guardar	lexicon	ubs-dict
H5203	נָטַשׁ	afrouxar	lexicon	ubs-dict
H5204	נִי	lamento	lexicon	ubs-dict
H5205	נִיד	movimento de lábios	lexicon	ubs-dict
H5206	נִידָה	impureza	lexicon	ubs-dict
H5207	נִיחוֹחַ	calmante	lexicon	ubs-dict
H5209	נִין	posteridade	lexicon	ubs-dict
H5210	נִינְוֵה	Nínive	lexicon	ubs-dict
H5212	נִיסָן	nisã	lexicon	ubs-dict
H5213	נִיצוֹץ	faísca	lexicon	ubs-dict
H5214	נִיר	lavrar	lexicon	ubs-dict
H5215	נִיר	lâmpada	lexicon	ubs-dict
H5216	נִיר	lâmpada	lexicon	ubs-dict
H5217	נָכָא	expulsar	lexicon	ubs-dict
H5218	נָכֵא	abatido	lexicon	ubs-dict
H5218	נָכֵא	quebrado	lexicon	ubs-dict
H5219	נְכֹאת	goma de astrágalo	lexicon	ubs-dict
H5220	נֶכֶד	descendentes	lexicon	ubs-dict
H5224	נְכוֹ	Neco	lexicon	ubs-dict
H5226	נֵכַח	diante de	lexicon	ubs-dict
H5228	נָכֹחַ	justo	lexicon	ubs-dict
H5230	נָכַל	enganar	lexicon	ubs-dict
H5231	נֵכֶל	enganar	lexicon	ubs-dict
H5233	נֶכֶס	riquezas	lexicon	ubs-dict
H5234	נָכַר	reconhecer	lexicon	ubs-dict
H5235	נֶכֶר	desastre	lexicon	ubs-dict
H5236	נֵכָר	estrangeiro	lexicon	ubs-dict
H5237	נׇכְרִי	estrangeiro	lexicon	ubs-dict
H5238	נְכֹת	casa do tesouro	lexicon	ubs-dict
H5239	נָלָה	parar	lexicon	ubs-dict
H5241	נְמוּאֵל	Nemuel	lexicon	ubs-dict
H5242	נְמוּאֵלִי	nemuelita	lexicon	ubs-dict
H5244	נְמָלָה	formiga	lexicon	ubs-dict
H5246	נָמֵר	leopardo	lexicon	ubs-dict
H5247	נִמְרָה	Ninra	lexicon	ubs-dict
H5248	נִמְרוֹד	Ninrode	lexicon	ubs-dict
H5249	נִמְרִים	Nimrim	lexicon	ubs-dict
H5250	נִמְשִׁי	Ninsi	lexicon	ubs-dict
H5251	נֵס	bandeira	lexicon	ubs-dict
H5252	נְסִבָּה	mudança nos acontecimentos	lexicon	ubs-dict
H5253	נָסַג	retirar-se	lexicon	ubs-dict
H5254	נָסָה	testar	lexicon	ubs-dict
H5255	נָסַח	arrancar	lexicon	ubs-dict
H5257	נְסִיךְ	libação	lexicon	ubs-dict
H5258	נָסַךְ	derramar	lexicon	ubs-dict
H5262	נֶסֶךְ	imagem	lexicon	ubs-dict
H5263	נָסַס	estar doente	lexicon	ubs-dict
H5265	נָסַע	arrancar	lexicon	ubs-dict
H5266	נָסַק	subir	lexicon	ubs-dict
H5268	נִסְרֹךְ	Nisroque	lexicon	ubs-dict
H5269	נֵעָה	Neá	lexicon	ubs-dict
H5270	נֹעָה	Noá	lexicon	ubs-dict
H5271	נָעוּר	juventude	lexicon	ubs-dict
H5271	נָעוּר	mocidade	lexicon	ubs-dict
H5272	נְעִיאֵל	Neiel	lexicon	ubs-dict
H5273	נָעִים	amável	lexicon	ubs-dict
H5274	נָעַל	trancar	lexicon	ubs-dict
H5275	נַעַל	sandália	lexicon	ubs-dict
H5276	נָעֵם	ser amável	lexicon	ubs-dict
H5277	נַעַם	Naã	lexicon	ubs-dict
H5278	נֹעַם	bondade	lexicon	ubs-dict
H5279	נַעֲמָה	Naamá	lexicon	ubs-dict
H5280	נַעֲמִי	naamanita	lexicon	ubs-dict
H5281	נׇעֳמִי	Noemi	lexicon	ubs-dict
H5282	נַעֲמָן	formoso/a	lexicon	ubs-dict
H5283	נַעֲמָן	Naamã	lexicon	ubs-dict
H5284	נַעֲמָתִי	naamatita	lexicon	ubs-dict
H5285	נַעֲצוּץ	espinheiro	lexicon	ubs-dict
H5286	נָעַר	urrar	lexicon	ubs-dict
H5288	נַעַר	rapaz	lexicon	ubs-dict
H5290	נֹעַר	juventude	lexicon	ubs-dict
H5291	נַעֲרָה	menina	lexicon	ubs-dict
H5293	נַעֲרַי	Naarai	lexicon	ubs-dict
H5294	נְעַרְיָה	Nearias	lexicon	ubs-dict
H5295	נַעֲרָן	Naarã	lexicon	ubs-dict
H5296	נְעֹרֶת	estopa	lexicon	ubs-dict
H5298	נֶפֶג	Nefegue	lexicon	ubs-dict
H5299	נָפָה	peneira	lexicon	ubs-dict
H5300	נְפוּשְׁסִים	Nefusim	lexicon	ubs-dict
H5301	נָפַח	soprar	lexicon	ubs-dict
H5302	נֹפַח	Nofa	lexicon	ubs-dict
H5303	נְפִיל	nefilins	lexicon	ubs-dict
H5304	נְפִיסִים	Nefusesim	lexicon	ubs-dict
H5305	נָפִישׁ	Nafis	lexicon	ubs-dict
H5306	נֹפֶךְ	turquesa	lexicon	ubs-dict
H5307	נָפַל	cair	lexicon	ubs-dict
H5309	נֶפֶל	criança natimorta	lexicon	ubs-dict
H5310	נָפַץ	quebrar	lexicon	ubs-dict
H5311	נֶפֶץ	aguaceiro	lexicon	ubs-dict
H5314	נָפַשׁ	descansar	lexicon	ubs-dict
H5315	נֶפֶשׁ	garganta	lexicon	ubs-dict
H5316	נֶפֶת	morro	lexicon	ubs-dict
H5317	נֹפֶת	mel do favo	lexicon	ubs-dict
H5318	נֶפְתּוֹחַ	Neftoa	lexicon	ubs-dict
H5319	נַפְתּוּל	lutar	lexicon	ubs-dict
H5320	נַפְתֻּחִים	Naftuim, naftuítas	lexicon	ubs-dict
H5321	נַפְתָּלִי	Naftali	lexicon	ubs-dict
H5322	נֵץ	flor	lexicon	ubs-dict
H5323	נָצָא	sair voando	lexicon	ubs-dict
H5324	נָצַב	parar	lexicon	ubs-dict
H5325	נִצָּב	cabo (da espada)	lexicon	ubs-dict
H5327	נָצָה	brigar	lexicon	ubs-dict
H5328	נִצָּה	floração	lexicon	ubs-dict
H5329	נָצַח	liderar	lexicon	ubs-dict
H5331	נֶצַח	para sempre	lexicon	ubs-dict
H5333	נְצִיב	coluna de sal	lexicon	ubs-dict
H5335	נְצִיחַ	Nesias	lexicon	ubs-dict
H5336		observar	lexicon	ubs-dict
H5337	נָצַל	tirar de	lexicon	ubs-dict
H5340	נָצַץ	luzir	lexicon	ubs-dict
H5342	נֵצֶר	broto	lexicon	ubs-dict
H5344	נָקַב	furar	lexicon	ubs-dict
H5345	נֶקֶב	ornamentos	lexicon	ubs-dict
H5347	נְקֵבָה	fêmea	lexicon	ubs-dict
H5348	נָקֹד	salpicado	lexicon	ubs-dict
H5349	נֹקֵד	criador de ovelhas	lexicon	ubs-dict
H5350	נִקֻּד	bolo	lexicon	ubs-dict
H5351	נְקֻדָּה	enfeites	lexicon	ubs-dict
H5352	נָקָה	ser esvaziado	lexicon	ubs-dict
H5353	נְקוֹדָא	Necoda	lexicon	ubs-dict
H5354	נָקַט	ter nojo	lexicon	ubs-dict
H5355	נָקִי	inocente	lexicon	ubs-dict
H5356	נִקָּיוֹן	fome	lexicon	ubs-dict
H5357	נָקִיק	fenda	lexicon	ubs-dict
H5358	נָקַם	vingar-se	lexicon	ubs-dict
H5359	נָקָם	vingança	lexicon	ubs-dict
H5360	נְקָמָה	vingança	lexicon	ubs-dict
H5361	נָקַע	ficar desgostoso	lexicon	ubs-dict
H5362	נָקַף	tirar	lexicon	ubs-dict
H5363	נֹקֶף	varejar (uma árvore para colher seus frutos)	lexicon	ubs-dict
H5364	נִקְפָּה	corda	lexicon	ubs-dict
H5365	נָקַר	roer	lexicon	ubs-dict
H5366	נְקָרָה	fenda (na rocha)	lexicon	ubs-dict
H5367	נָקַשׁ	enredar	lexicon	ubs-dict
H5370	נֵרְגַּל	Nergal	lexicon	ubs-dict
H5371	נֵרְגַּל שַׁרְאֶצֶר	Nergal-Sarezer	lexicon	ubs-dict
H5372	נִרְגָּן	reclamar	lexicon	ubs-dict
H5373	נֵרְדְּ	nardo	lexicon	ubs-dict
H5374	נֵרִיָּה	Nerias	lexicon	ubs-dict
H5377	נָשָׁא	emprestar	lexicon	ubs-dict
H5380	נָשַׁב	soprar	lexicon	ubs-dict
H5381	נָשַׂג	alcançar	lexicon	ubs-dict
H5382	נָשָׁה	esquecer	lexicon	ubs-dict
H5384	נָשֶׁה	músculo da articulação da coxa	lexicon	ubs-dict
H5385	נְשׂוּאָה	coisas para carregar	lexicon	ubs-dict
H5386	נְשִׁי	dívida	lexicon	ubs-dict
H5387	נָשִׂיא	chefe	lexicon	ubs-dict
H5388	נְשִׁיָּה	esquecimento	lexicon	ubs-dict
H5390	נְשִׁיקָה	beijo	lexicon	ubs-dict
H5391	נָשַׁךְ	morder	lexicon	ubs-dict
H5392	נֶשֶׁךְ	juros	lexicon	ubs-dict
H5393	נִשְׁכָּה	quarto	lexicon	ubs-dict
H5394	נָשַׁל	escapar	lexicon	ubs-dict
H5395	נָשַׁם	ofegar	lexicon	ubs-dict
H5397	נְשָׁמָה	respiração	lexicon	ubs-dict
H5398	נָשַׁף	soprar	lexicon	ubs-dict
H5399	נֶשֶׁף	crepúsculo	lexicon	ubs-dict
H5400	נָשַׂק	fazer um fogo	lexicon	ubs-dict
H5401	נָשַׁק	beijar	lexicon	ubs-dict
H5402	נֶשֶׁק	armas	lexicon	ubs-dict
H5404	נֶשֶׁר	águia	lexicon	ubs-dict
H5405	נָשַׁת	secar	lexicon	ubs-dict
H5406	נִשְׁתְּוָן	carta	lexicon	ubs-dict
H5410	נָתִיב	caminho > conduta	lexicon	ubs-dict
H5411	נָתִין	servidores do tempo	lexicon	ubs-dict
H5413	נָתַךְ	cair	lexicon	ubs-dict
H5416	נָתָן	Natã	lexicon	ubs-dict
H5417	נְתַנְאֵל	Natanael	lexicon	ubs-dict
H5418	נְתַנְיָה	Netanias	lexicon	ubs-dict
H5419	נְתַן־מֶלֶךְ	Natã-Meleque	lexicon	ubs-dict
H5420	נָתַס	destruir o caminho (de alguém)	lexicon	ubs-dict
H5421	נָתַע	quebrar	lexicon	ubs-dict
H5422	נָתַץ	ser quebrado	lexicon	ubs-dict
H5424	נֶתֶק	infecção da pele	lexicon	ubs-dict
H5425	נָתַר	libertar	lexicon	ubs-dict
H5427	נֶתֶר	potassa	lexicon	ubs-dict
H5429	סְאָה	seá	lexicon	ubs-dict
H5430	סְאוֹן	bota	lexicon	ubs-dict
H5431	סָאַן	pisar	lexicon	ubs-dict
H5433	סָבָא	bêbado(a)	lexicon	ubs-dict
H5433	סָבָא	ficar bêbado	lexicon	ubs-dict
H5434	סְבָא	Sebá	lexicon	ubs-dict
H5435	סֹבֶא	bebida forte	lexicon	ubs-dict
H5436	סְבָאִי	sabeu	lexicon	ubs-dict
H5437	סָבַב	girar	lexicon	ubs-dict
H5438	סִבָּה	mudança nos acontecimentos	lexicon	ubs-dict
H5440	סָבַךְ	entrelaçar-se	lexicon	ubs-dict
H5441	סֹבֶךְ	matagal	lexicon	ubs-dict
H5442	סְבָךְ	matagal	lexicon	ubs-dict
H5444	סִבְּכַי	Sibecai	lexicon	ubs-dict
H5445	סָבַל	carregar	lexicon	ubs-dict
H5447	סֵבֶל	trabalho forçado	lexicon	ubs-dict
H5448	סֹבֶל	fardo>opressão	lexicon	ubs-dict
H5449	סַבָּל	carregador	lexicon	ubs-dict
H5450	סְבָלָה	fardo>trabalho forçado	lexicon	ubs-dict
H5451	סִבֹּלֶת	sibolete	lexicon	ubs-dict
H5453	סִבְרַיִם	Sibraim	lexicon	ubs-dict
H5454	סַבְתָּא	Sabtá	lexicon	ubs-dict
H5455	סַבְתְּכָא	Sabtecá	lexicon	ubs-dict
H5456	סָגַד	inclinar-se	lexicon	ubs-dict
H5458	סְגוֹר	caixa torácica	lexicon	ubs-dict
H5461	סָגָן	líder	lexicon	ubs-dict
H5462	סָגַר	fechar	lexicon	ubs-dict
H5462	סָגַר	machado de guerra	lexicon	ubs-dict
H5464	סַגְרִיד	chuva	lexicon	ubs-dict
H5465	סַד	tronco	lexicon	ubs-dict
H5466	סָדִין	túnica	lexicon	ubs-dict
H5467	סְדֹם	Sodoma	lexicon	ubs-dict
H5468	סֶדֶר	ordem	lexicon	ubs-dict
H5469	סַהַר	redondo/a	lexicon	ubs-dict
H5470	סֹהַר	prisão	lexicon	ubs-dict
H5471	סוֹא	Sô	lexicon	ubs-dict
H5474	סוּגַר	gaiola	lexicon	ubs-dict
H5475	סוֹד	conselho	lexicon	ubs-dict
H5476	סוֹדִי	Sodi	lexicon	ubs-dict
H5477	סוּחַ	Suá	lexicon	ubs-dict
H5478	סוּחָה	lixo	lexicon	ubs-dict
H5479	סוֹטַי	Sotai	lexicon	ubs-dict
H5480	סוּךְ	ungir-se (com óleo)	lexicon	ubs-dict
H5482	סְוֵנֵה	Sevene	lexicon	ubs-dict
H5483	סוּס	cavalo	lexicon	ubs-dict
H5484	סוּסָה	égua	lexicon	ubs-dict
H5485	סוּסִי	Susi	lexicon	ubs-dict
H5486	סוּף	ser destruído	lexicon	ubs-dict
H5488	סוּף	juncos	lexicon	ubs-dict
H5490	סוֹף	fim	lexicon	ubs-dict
H5492	סוּפָה	tempestade	lexicon	ubs-dict
H5494	סוּר	afastar-se	lexicon	ubs-dict
H5496	סוּת	persuadir	lexicon	ubs-dict
H5497	סוּת	roupa	lexicon	ubs-dict
H5498	סָחַב	arrastar	lexicon	ubs-dict
H5499	סְחָבָה	trapos	lexicon	ubs-dict
H5500	סָחָה	varrer	lexicon	ubs-dict
H5501	סְחִי	cisco, escória, lixo	lexicon	ubs-dict
H5502	סָחַף	destruir	lexicon	ubs-dict
H5503	סָחַר	mover-se livremente> fazer negócios	lexicon	ubs-dict
H5504	סַחַר	ganho	lexicon	ubs-dict
H5506	סְחֹרָה	mercado	lexicon	ubs-dict
H5507	סֹחֵרָה	escudo	lexicon	ubs-dict
H5508	סֹחֵרֶת	mineral	lexicon	ubs-dict
H5509	סִיג	escória	lexicon	ubs-dict
H5510	סִיוָן	sivã	lexicon	ubs-dict
H5511	סִיחוֹן	Seom	lexicon	ubs-dict
H5512	סִין	Deserto de Sim	lexicon	ubs-dict
H5513	סִינִי	sineus	lexicon	ubs-dict
H5514	סִינַי	Sinai	lexicon	ubs-dict
H5515	סִינִים	Sinim	lexicon	ubs-dict
H5516	סִיסְרָא	Sísera	lexicon	ubs-dict
H5517	סִיעָא	Sia	lexicon	ubs-dict
H5517	סִיעָא	Siáa	lexicon	ubs-dict
H5518	סִיר	espinhos	lexicon	ubs-dict
H5518	סִיר	panela	lexicon	ubs-dict
H5519	סָךְ	multidão	lexicon	ubs-dict
H5520	סֹךְ	abrigo	lexicon	ubs-dict
H5521	סֻכָּה	abrigo	lexicon	ubs-dict
H5522	סִכּוּת	Sicute	lexicon	ubs-dict
H5523	סֻכּוֹת	Sucote	lexicon	ubs-dict
H5524	סֻכּוֹת בְּנוֹת	Sucote-Benote	lexicon	ubs-dict
H5525	סֻכִּי	suquitas	lexicon	ubs-dict
H5526	סָכַךְ	cobrir	lexicon	ubs-dict
H5526	סָכַךְ	escudo protetor	lexicon	ubs-dict
H5527	סְכָכָה	Secacá	lexicon	ubs-dict
H5528	סָכַל	agir como tolo	lexicon	ubs-dict
H5529	סֶכֶל	tolice	lexicon	ubs-dict
H5530	סָכָל	(agir como) tolo	lexicon	ubs-dict
H5531	סִכְלוּת	loucura	lexicon	ubs-dict
H5532	סָכַן	dar proveito	lexicon	ubs-dict
H5534	סָכַר	ser fechada/o	lexicon	ubs-dict
H5535	סָכַת	ficar em silêncio	lexicon	ubs-dict
H5536	סַל	cesto	lexicon	ubs-dict
H5537	סָלָא	rejeitar	lexicon	ubs-dict
H5538	סִלָּא	Sila	lexicon	ubs-dict
H5539	סָלַד	dar pulos de alegria	lexicon	ubs-dict
H5540	סֶלֶד	Selede	lexicon	ubs-dict
H5542	סֶלָה	selá	lexicon	ubs-dict
H5543	סַלּוּ	Salai	lexicon	ubs-dict
H5543	סַלּוּ	Salu	lexicon	ubs-dict
H5544	סִלּוֹן	espinho	lexicon	ubs-dict
H5545	סָלַח	perdoar	lexicon	ubs-dict
H5546	סַלָּח	disposto a perdoar	lexicon	ubs-dict
H5547	סְלִיחָה	perdão	lexicon	ubs-dict
H5548	סַלְכָה	Salca	lexicon	ubs-dict
H5549	סָלַל	aterrar	lexicon	ubs-dict
H5550	סֹלְלָה	rampa de ataque	lexicon	ubs-dict
H5551	סֻלָּם	escadaria	lexicon	ubs-dict
H5552	סַלְסִלָּה	ramo	lexicon	ubs-dict
H5553	סֶלַע	rocha	lexicon	ubs-dict
H5555	סֶלַע הַמַּחְלְקוֹת	Rocha da Separação	lexicon	ubs-dict
H5556	סׇלְעָם	gafanhoto	lexicon	ubs-dict
H5557	סָלַף	subverter	lexicon	ubs-dict
H5558	סֶלֶף	perversidade	lexicon	ubs-dict
H5560	סֹלֶת	melhor farinha	lexicon	ubs-dict
H5561	סַם	especiarias aromáticas	lexicon	ubs-dict
H5562	סַמְגַּר נְבוֹ	Sangar-Nebo	lexicon	ubs-dict
H5563	סְמָדַר	florada da vinha	lexicon	ubs-dict
H5564	סָמַךְ	pôr (a mão sobre)	lexicon	ubs-dict
H5565	סְמַכְיָהוּ	Semaquias	lexicon	ubs-dict
H5566	סֶמֶל	imagem	lexicon	ubs-dict
H5567	סָמַן	colocar	lexicon	ubs-dict
H5568	סָמַר	eriçar	lexicon	ubs-dict
H5569	סָמָר	gafanhoto eriçado	lexicon	ubs-dict
H5570	סְנָאָה	Hassenaá	lexicon	ubs-dict
H5570	סְנָאָה	Senaá	lexicon	ubs-dict
H5571	סַנְבַלַּט	Sambalate	lexicon	ubs-dict
H5572	סְנֶה	arbusto	lexicon	ubs-dict
H5573	סֶנֶה	Sené	lexicon	ubs-dict
H5574	סְנוּאָה	Hassenuá	lexicon	ubs-dict
H5575	סַנְוֵר	cegueira	lexicon	ubs-dict
H5576	סַנְחֵרִיב	Senaqueribe	lexicon	ubs-dict
H5577	סַנְסִן	cacho de flores	lexicon	ubs-dict
H5578	סַנְסַנָּה	Sansana	lexicon	ubs-dict
H5579	סְנַפִּיר	barbatana	lexicon	ubs-dict
H5580	סָס	traça	lexicon	ubs-dict
H5581	סִסְמַי	Sismai	lexicon	ubs-dict
H5582	סָעַד	fortalecer	lexicon	ubs-dict
H5584	סָעָה	enfurecer-se	lexicon	ubs-dict
H5585	סָעִיף	fenda (na rocha)	lexicon	ubs-dict
H5586	סָעַף	cortar	lexicon	ubs-dict
H5587	סָעִף	opiniões	lexicon	ubs-dict
H5587	סָעִף	pesnamentos perturbadores	lexicon	ubs-dict
H5588	סֵעֵף	duplicidade	lexicon	ubs-dict
H5589	סְעַפָּה	ramo	lexicon	ubs-dict
H5590	סָעַר	ficar agitado	lexicon	ubs-dict
H5591	סַעַר	tempestade	lexicon	ubs-dict
H5592	סַף	bacia	lexicon	ubs-dict
H5594	סָפַד	estar de luto	lexicon	ubs-dict
H5595	סָפָה	acrescentar	lexicon	ubs-dict
H5596	סָפַח	deixar com sarna	lexicon	ubs-dict
H5597	סַפַּחַת	pústula	lexicon	ubs-dict
H5598	סִפַּי	Sipai	lexicon	ubs-dict
H5599	סָפִיחַ	torrente	lexicon	ubs-dict
H5600	סְפִינָה	navio	lexicon	ubs-dict
H5601	סַפִּיר	safira	lexicon	ubs-dict
H5602	סֵפֶל	tigela	lexicon	ubs-dict
H5603	סָפַן	revestir	lexicon	ubs-dict
H5604	סִפֻּן	teto	lexicon	ubs-dict
H5605	סָפַף	estar à porta	lexicon	ubs-dict
H5606	סָפַק	bater palmas (contra alguém)	lexicon	ubs-dict
H5606	סָפַק	golpear > castigar	lexicon	ubs-dict
H5607	סֵפֶק	abundância	lexicon	ubs-dict
H5608	סָפַר	contar	lexicon	ubs-dict
H5608	סָפַר	escrivão	lexicon	ubs-dict
H5610	סְפָר	censo	lexicon	ubs-dict
H5612	סֵפֶר	rolo	lexicon	ubs-dict
H5614	סְפָרָד	Sefarade	lexicon	ubs-dict
H5615	סְפֹרָה	número	lexicon	ubs-dict
H5616	סְפַרְוִי	sefarvitas	lexicon	ubs-dict
H5617	סְפַרְוַיִם	Sefarvaim	lexicon	ubs-dict
H5618	סֹפֶרֶת	Soferete	lexicon	ubs-dict
H5619	סָקַל	atirar pedras	lexicon	ubs-dict
H5620	סַר	rebelar-se	lexicon	ubs-dict
H5621	סָרָב	espinho	lexicon	ubs-dict
H5623	סַרְגּוֹן	Sargão	lexicon	ubs-dict
H5624	סֶרֶד	Serede	lexicon	ubs-dict
H5625	סַרְדִּי	seredita	lexicon	ubs-dict
H5627	סָרָה	cessar	lexicon	ubs-dict
H5628	סָרַח	espalhar-se	lexicon	ubs-dict
H5628	סָרַח	turbantes esvoaçantes	lexicon	ubs-dict
H5629	סֶרַח	ficar pendurado/a	lexicon	ubs-dict
H5630	סִרְיֹן	couraça	lexicon	ubs-dict
H5631	סָרִיס	eunuco	lexicon	ubs-dict
H5633	סֶרֶן	eixo	lexicon	ubs-dict
H5634	סַרְעַפָּה	ramo	lexicon	ubs-dict
H5635	סָרַף	queimar	lexicon	ubs-dict
H5636	סַרְפָּד	urtiga	lexicon	ubs-dict
H5637	סָרַר	rebelar-se	lexicon	ubs-dict
H5638	סְתָו	inverno	lexicon	ubs-dict
H5639	סְתוּר	Setur	lexicon	ubs-dict
H5640	סָתַם	tapar	lexicon	ubs-dict
H5641	סָתַר	estar escondido	lexicon	ubs-dict
H5643	סֵתֶר	abrigo	lexicon	ubs-dict
H5644	סִתְרִי	Sitri	lexicon	ubs-dict
H5645	עָב	nuvem	lexicon	ubs-dict
H5647	עָבַד	servir (a alguém)	lexicon	ubs-dict
H5650	עֶבֶד	servo	lexicon	ubs-dict
H5652	עֲבָד	feito	lexicon	ubs-dict
H5653	עַבְדָּא	Abda	lexicon	ubs-dict
H5654	עֹבֵד אֱדוֹם	Obede-Edom	lexicon	ubs-dict
H5655	עַבְדְּאֵל	Abdeel	lexicon	ubs-dict
H5656	עֲבֹדָה	trabalho	lexicon	ubs-dict
H5657	עֲבֻדָּה	escravos	lexicon	ubs-dict
